FarmerID,Gender,Age,HaveHandPhone,isTrained,FarmSize (Hectare),FarmProduction (Kg),SalesQuota (Kg),Sales Last Year (Kg),Number of Farm,Number Of Trees,FarmerStatus
732208027101,Male,,No,0,2,3645,4455,,1,,Good
732208030101,Male,48,Yes,1,2,2259,2761,,2,,Good
732208037101,Male,,No,1,"1,5",2053,2511,,2,,Good
732208045101,Male,,No,0,2,1106,1352,,1,,Good
732208046101,Female,,No,0,2,790,966,,1,,Bad
732208047101,Male,,No,0,2,1580,1931,,1,,Good
732208050101,Male,,No,0,"1,25",2843,3475,,1,,Good
732208054101,Male,,No,0,"2,5",1106,1352,,3,,Good
732208057101,Male,,No,0,2,632,773,,1,,Bad
732208058101,Male,,No,0,"2,3",3159,3861,,3,,Good
732208059101,Male,,No,0,"1,5",2290,2800,,2,,Good
732208060101,Male,,No,0,"1,5",2409,2944,,2,,Good
732208061101,Male,,No,0,"1,5",2795,3417,,1,,Good
732208063101,Male,,No,0,"1,3",2661,3253,,2,,Good
732208064101,Male,57,Yes,0,"1,75",4119,5035,,3,,Good
732208070101,Female,59,Yes,0,4,5923,7240,,4,,Good
732208076101,Male,,No,0,"1,5",2290,2800,,2,,Good
732208079101,Male,59,Yes,0,2,3949,4827,,2,,Good
732208080101,Male,60,No,0,2,3791,4634,,2,,Good
732208089101,Male,60,Yes,0,"1,25",2133,2607,,1,,Good
732208091101,Male,59,No,0,"1,25",1548,1892,,1,,Good
732208094101,Male,56,No,0,"1,5",1458,1782,,2,,Good
732208095101,Male,66,No,0,2,729,891,,1,,Bad
732208096101,Male,62,No,0,2,1750,2139,,1,,Good
732208098101,Male,42,No,0,"1,5",1312,1604,,1,,Good
732208102101,Male,61,No,0,"1,25",2133,2607,,1,,Good
732208105101,Male,,No,0,2,1777,2172,,1,,Good
732208108101,Male,,No,0,2,663,811,,1,,Bad
732208109101,Male,,No,0,2,395,483,,1,,Bad
732208110101,Male,49,Yes,0,2,660,808,,1,,Bad
732208112101,Male,,No,0,2,2701,3302,,1,,Good
732208115101,Male,,No,0,2,1308,1599,,1,,Good
732208116101,Male,46,Yes,0,2,5832,7128,,2,,Good
732208118101,Male,,No,0,4,9878,12074,,1,,Good
732208119101,Male,,No,0,"2,95",8456,10336,,1,,Good
732208120101,Male,45,Yes,0,"2,25",6415,7841,,1,,Good
732208122101,Male,,No,0,2,3645,4455,,1,,Good
732208123101,Female,,No,0,2,5540,6772,,1,,Good
732208125101,Male,52,Yes,0,"4,2",11081,13544,,1,,Good
732208126101,Female,,No,0,4,875,1070,,1,,Good
732208127101,Female,44,Yes,0,"1,5",2916,3564,,1,,Good
732208128101,Male,46,Yes,0,"2,73",7436,9089,,1,,Good
732208130101,Male,46,No,0,2,2406,2941,,2,,Good
732208132101,Male,,No,0,2,3499,4277,,2,,Good
732208135101,Male,,No,1,3,3645,4455,,5,,Good
732208137101,Male,,No,1,"1,25",1757,2148,,2,,Good
732208140101,Male,,No,0,"1,5",2916,3564,,1,,Good
732208141101,Male,50,Yes,0,"1,5",6561,8019,,1,,Good
732208142101,Male,,No,0,2,2916,3564,,1,,Good
732208143101,Male,45,Yes,0,"1,5",2916,3564,,1,,Good
732208145101,Male,44,No,0,2,2187,2673,,1,,Good
732208146101,Female,42,No,0,"5,5",12393,15147,,5,,Good
732208147101,Male,62,Yes,0,"4,5",14944,18266,,7,,Good
732208149101,Male,48,Yes,0,"1,25",2333,2852,,3,,Good
732208155101,Male,50,Yes,0,"1,5",2187,2673,,1,,Good
732208158101,Male,52,Yes,0,"2,25",6561,8019,,2,,Good
732208168101,Male,58,Yes,0,"1,5",1531,1872,,1,,Good
732208171101,Male,1,Yes,0,"1,25",2187,2673,,2,,Good
732208172101,Male,,No,0,"3,25",1531,1872,,1,,Good
732208175101,Male,,No,0,"1,5",2843,3475,,2,,Good
732208198101,Male,43,Yes,0,4,6998,8554,,1,,Good
732208207101,Male,51,No,0,2,3645,4455,,1,,Good
732208208101,Male,62,No,0,"1,5",2160,2640,,1,,Good
732208209101,Male,,No,0,3,3420,4180,,1,,Good
732208210101,Male,,No,0,"2,5",2610,3190,,1,,Good
732208211101,Male,,No,0,"1,5",1530,1870,,1,,Good
732208212101,Male,41,Yes,0,"2,25",3280,4010,,2,,Good
732208213101,Male,,No,0,3,3285,4015,,1,,Good
732208214101,Male,53,No,0,"2,5",2430,2970,,1,,Good
732208215101,Male,48,Yes,0,2,2187,2673,,1,,Good
732208217101,Male,,No,0,"1,5",1710,2090,,1,,Good
732208218101,Female,,No,0,"1,5",1620,1980,,1,,Good
732208219101,Male,51,No,0,"1,75",2770,3386,,1,,Good
732208220101,Male,50,No,0,4,4680,5720,,1,,Good
732208222101,Male,,No,0,2,2340,2860,,1,,Good
732208224101,Female,42,No,0,2,5054,6178,,2,,Good
732208227101,Male,,No,0,"1,25",2187,2673,,1,,Good
732208229101,Female,41,Yes,0,"1,16",1560,1907,,1,,Good
732208232101,Male,41,Yes,0,"5,25",7290,8910,,1,,Good
732208236101,Female,,No,0,"1,5",1531,1872,,1,,Good
732208238101,Female,32,No,0,"2,25",4957,6059,,1,,Good
732208239101,Female,45,Yes,0,"1,5",364,446,,1,,Bad
732208240101,Female,,No,0,"1,25",2187,2673,,1,,Good
732208265101,Male,,No,0,2,2922,3572,,2,,Good
732208266101,Male,58,Yes,0,"2,3",4107,5020,,3,,Good
732208267101,Male,41,No,0,"2,75",4186,5117,,3,,Good
732208269101,Male,1,Yes,0,"2,5",4896,5986,,2,,Good
732208270101,Male,57,No,0,"2,4",3633,4441,,3,,Good
732208271101,Male,,No,0,"2,3",3633,4441,,3,,Good
732208272101,Male,,No,0,"1,5",3001,3669,,2,,Good
732208273101,Male,,No,0,"1,5",1264,1545,,1,,Good
732208275101,Male,,No,0,"1,5",3791,4634,,2,,Good
732208278101,Male,31,Yes,0,2,4374,5346,,1,,Good
732208290101,Male,41,Yes,0,"1,5",1750,2139,,1,,Good
732208292101,Male,,No,0,"1,5",2916,3564,,1,,Good
732208306101,Male,65,No,0,"1,2",2187,2673,,1,,Good
732208312101,Male,,No,0,4,5103,6237,,3,,Good
732208314101,Male,55,No,0,2,1458,1782,,1,,Good
732208315101,Male,,No,0,2,2770,3386,,2,,Good
732208316101,Male,,No,0,"1,5",2916,3564,,3,,Good
732208317101,Male,44,No,0,2,5395,6594,,3,,Good
732208318101,Male,,No,0,"1,5",2770,3386,,2,,Good
732208320101,Male,,No,0,"4,5",9477,11583,,5,,Good
732208321101,Male,,No,0,"1,5",3208,3921,,1,,Good
732208322101,Male,42,No,0,"1,5",1458,1782,,1,,Good
732208324101,Male,60,No,0,2,3353,4099,,2,,Good
732208325101,Male,51,No,0,2,1458,1782,,1,,Good
732208328101,Male,54,Yes,0,3,4228,5168,,4,,Good
732208331101,Male,48,No,0,"1,1",2685,3283,,2,,Good
732208333101,Male,,No,0,"1,5",2369,2897,,1,,Good
732208334101,Male,,No,0,"1,1",1580,1931,,1,,Good
732208336101,Male,,No,0,"1,5",3870,4730,,1,,Good
732208337101,Male,62,Yes,0,"4,5",2685,3283,,2,,Good
732208349101,Male,,No,0,2,1895,2317,,1,,Good
732208354101,Male,,No,0,"1,5",2916,3564,,1,,Good
732208355101,Male,,No,0,"1,5",1203,1471,,1,,Good
732208365101,Female,47,Yes,0,"3,5",7873,9623,,2,,Good
732208366101,Male,44,Yes,0,"1,5",2626,3210,,2,,Good
732208367101,Male,61,Yes,0,"2,5",5358,6550,,2,,Good
732208368101,Male,49,Yes,0,"5,5",11810,14435,,2,,Good
732208369101,Male,63,Yes,0,2,4046,4946,,2,,Good
732208371101,Male,60,No,0,"1,25",1816,2220,,3,,Good
732208372101,Female,,No,0,"1,5",1422,1738,,1,,Good
732208376101,Male,,No,0,"1,25",2053,2511,,2,,Good
732208381101,Male,40,Yes,0,"1,5",1580,1931,,2,,Good
732208382101,Male,45,Yes,0,"1,5",1580,1931,,2,,Good
732208383101,Male,80,Yes,0,"1,25",1974,2414,,2,,Good
732208384101,Male,67,Yes,0,"3,25",3633,4441,,4,,Good
732208387101,Female,,No,0,"1,5",1580,1931,,2,,Good
732208388101,Male,,No,0,"1,5",1737,2125,,2,,Good
732208396101,Male,74,No,0,"1,5",1895,2317,,2,,Good
732208399101,Male,,No,0,"1,5",2333,2852,,1,,Good
732208402101,Female,46,Yes,0,4,3159,3861,,2,,Good
732208406101,Male,,No,0,2,4738,5792,,1,,Good
732208409101,Male,59,No,0,2,1580,1931,,1,,Good
732208411101,Male,,No,0,"2,5",4811,5881,,2,,Good
732208415101,Male,,No,0,"1,5",1968,2406,,1,,Good
732208428101,Female,66,No,0,"2,75",4502,5503,,3,,Good
732208431101,Female,,No,0,"1,5",2916,3564,,2,,Good
732208433101,Male,,No,0,"1,5",5249,6416,,3,,Good
732208434101,Male,43,Yes,0,"1,5",2916,3564,,1,,Good
732208443101,Male,54,Yes,0,2,2916,3564,,1,,Good
732208446101,Male,50,Yes,0,4,7290,8910,,2,,Good
732208459101,Male,,No,0,2,4738,5792,,1,,Good
732208465101,Female,53,No,0,2,1027,1256,,1,,Good
732208482101,Male,29,No,0,2,2187,2673,,1,,Good
732208485101,Male,26,No,0,2,2916,3564,,1,,Good
732208486101,Male,35,No,0,"2,5",3645,4455,,1,,Good
732208488101,Male,22,No,0,"1,5",1895,2317,,1,,Good
732208493101,Male,39,No,0,2,2916,3564,,1,,Good
732208494101,Male,22,No,0,"2,5",2916,3564,,1,,Good
732208496101,Male,32,No,0,3,3645,4455,,1,,Good
732208497101,Male,,No,0,"1,5",4265,5213,,1,,Good
732208498101,Male,,No,0,"1,5",4265,5213,,2,,Good
732208499101,Male,41,No,0,2,2333,2852,,1,,Good
732208500101,Male,,No,0,2,11562,14132,,2,,Good
732208502101,Male,47,Yes,0,"1,5",2132,2606,,2,,Good
732208507101,Male,51,No,0,3,5540,6772,,1,,Good
732208510101,Male,37,Yes,0,2,3791,4634,,1,,Good
732208511101,Male,40,No,0,2,3499,4277,,1,,Good
732208512101,Male,45,Yes,0,2,3499,4277,,1,,Good
732208513101,Male,,No,0,"1,5",2624,3208,,1,,Good
732208514101,Male,1,No,0,2,3791,4634,,1,,Good
732208515101,Male,43,No,0,"1,5",2916,3564,,1,,Good
732208518101,Male,,No,0,2,3475,4248,,1,,Good
732208519101,Male,74,Yes,0,"1,6",4228,5168,,1,,Good
732208522101,Male,,No,0,"1,5",2624,3208,,1,,Good
732208523101,Male,,No,0,"1,6",5832,7128,,2,,Good
732208525101,Male,54,No,0,"1,5",3645,4455,,1,,Good
732208526101,Male,,No,0,"2,8",7144,8732,,1,,Good
732208528101,Male,,No,0,4,9040,11049,,1,,Good
732208538101,Female,,No,0,2,2843,3475,,1,,Good
732208546101,Male,,No,0,2,3159,3861,,2,,Good
732208553101,Female,,No,0,"1,05",2296,2808,,1,,Good
732208554101,Female,,No,0,2,3499,4277,,2,,Good
732208555101,Female,,No,0,2,3499,4277,,1,,Good
732208556101,Male,44,Yes,0,3,2333,2852,,2,,Good
732208558101,Male,,No,0,5,8165,9980,,3,,Good
732208563101,Male,,No,0,2,3499,4277,,2,,Good
732208565101,Male,51,No,0,6,3499,4277,,2,,Good
732208566101,Female,,No,0,"1,5",2624,3208,,2,,Good
732208568101,Female,,No,0,3,5249,6416,,3,,Good
732208571101,Female,,No,0,"1,5",2624,3208,,2,,Good
732208576101,Male,,No,1,2,1626,1987,,1,,Good
732208578101,Male,,No,1,2,2493,3047,,1,,Good
732208580101,Male,,No,1,2,1720,2104,,1,,Good
732208583101,Male,56,Yes,0,2,1925,2352,,4,,Good
732208588101,Male,,No,0,"2,75",6269,7663,,4,,Good
732208591101,Male,,No,0,3,2187,2673,,2,,Good
732208592101,Male,,No,0,3,6853,8376,,1,,Good
732208594101,Male,50,No,0,"1,5",2916,3564,,1,,Good
732208596101,Male,,No,0,2,4374,5346,,1,,Good
732208600101,Male,,No,0,3,4374,5346,,1,,Good
732208601101,Female,32,Yes,0,"1,5",1458,1782,,1,,Good
732208602101,Male,,No,0,2,2916,3564,,1,,Good
732208604101,Male,29,No,0,"1,5",729,891,,1,,Bad
732208609101,Male,,No,0,"1,5",2187,2673,,1,,Good
732208610101,Male,47,Yes,0,"2,7",5686,6950,,3,,Good
732208611101,Male,44,Yes,0,2,8748,10692,,2,,Good
732208612101,Female,51,Yes,0,"1,5",4666,5703,,3,,Good
732208615101,Male,,No,0,2,4374,5346,,1,,Good
732208616101,Male,40,No,0,2,3791,4634,,2,,Good
732208621101,Male,,No,0,"2,5",3645,4455,,1,,Good
732208624101,Female,,No,0,"1,25",2187,2673,,1,,Good
732208625101,Male,51,No,0,2,2916,3564,,1,,Good
732208629101,Male,56,Yes,0,4,9185,11227,,5,,Good
732208631101,Male,60,Yes,0,3,5103,6237,,1,,Good
732208635101,Male,46,Yes,0,"1,75",2260,2763,,2,,Good
732208637101,Male,,No,0,"3,25",1458,1782,,1,,Good
732208645101,Male,49,Yes,0,5,11081,13544,,4,,Good
732208653101,Male,43,Yes,0,"1,5",3353,4099,,3,,Good
732208654101,Male,,No,0,2,4228,5168,,2,,Good
732208679101,Male,,No,0,"1,25",2916,3564,,2,,Good
732208689101,Male,54,No,0,2,2916,3564,,1,,Good
732208690101,Male,64,Yes,0,"1,5",2916,3564,,1,,Good
732208692101,Male,,No,0,"1,5",2369,2897,,1,,Good
732208709101,Male,,No,0,2,3499,4277,,2,,Good
732208723101,Male,,No,0,"1,25",1021,1248,,1,,Good
732208725101,Male,,No,0,2,2916,3564,,2,,Good
732208726101,Male,,No,0,6,11227,13722,,4,,Good
732209055101,Male,,No,1,"1,5",2527,3089,,3,,Good
732209057101,Male,20,No,1,"1,5",1343,1642,,1,,Good
732209632101,Male,,No,0,2,371,454,,1,,Bad
732209665101,Male,,No,0,"2,25",4265,5213,,3,,Good
732209666101,Male,,No,0,2,3791,4634,,2,,Good
732209667101,Male,,No,0,"1,5",3317,4055,,2,,Good
732209669101,Male,,No,0,2,2369,2897,,1,,Good
732209679101,Male,52,No,0,"1,5",1580,1931,,2,,Good
732209680101,Male,,No,0,"2,2",2369,2897,,2,,Good
732209681101,Female,,No,0,"1,7",5370,6564,,2,,Good
732209682101,Male,35,No,0,"2,7",4541,5551,,3,,Good
732209683101,Male,71,No,0,"1,5",1737,2125,,2,,Good
732209684101,Male,,No,0,"1,5",1580,1931,,2,,Good
732209685101,Male,,No,0,"1,8",1658,2028,,2,,Good
732209686101,Male,,No,0,2,1264,1545,,1,,Good
732209690101,Male,,No,0,"5,4",10008,12232,,5,,Good
732209691101,Male,,No,0,"5,5",9957,12170,,3,,Good
732209696101,Female,39,No,0,"1,5",1094,1337,,1,,Good
732209699101,Female,,No,1,2,3791,4634,,2,,Good
732209700101,Male,,No,1,2,1580,1931,,1,,Good
732209702101,Male,,No,1,"2,5",4265,5213,,2,,Good
732209715101,Male,,No,0,"1,5",1895,2317,,1,,Good
732209718101,Male,,No,0,2,1343,1642,,1,,Good
732209721101,Male,,No,0,3,3791,4634,,2,,Good
732209724101,Male,,No,0,2,2843,3475,,1,,Good
732209725101,Male,,No,0,"2,5",5133,6275,,2,,Good
732209728101,Female,,No,0,"1,5",2843,3475,,1,,Good
732209732101,Female,,No,0,"1,5",3317,4055,,1,,Good
732209734101,Male,,No,0,"5,5",4896,5986,,3,,Good
732209737101,Male,45,Yes,0,"1,75",2916,3564,,1,,Good
732209738101,Male,,No,0,2,4374,5346,,1,,Good
732209740101,Male,,No,0,"1,5",2916,3564,,1,,Good
732209741101,Male,,No,0,2,3645,4455,,1,,Good
732209742101,Male,,No,0,2,2916,3564,,1,,Good
732209751101,Male,,No,0,"1,85",2916,3564,,1,,Good
732209756101,Female,,No,0,"2,5",4374,5346,,1,,Good
732209762101,Male,,No,0,"1,5",1458,1782,,1,,Good
732209764101,Male,,No,0,"1,75",1604,1961,,1,,Good
732209765101,Male,,No,0,"2,25",2406,2941,,1,,Good
732209769101,Male,,No,0,4,729,891,,1,,Bad
732209774101,Male,,No,0,"1,5",4374,5346,,1,,Good
732209776101,Male,40,No,0,"1,5",2187,2673,,1,,Good
732209784101,Male,,No,0,"1,5",1800,2200,,1,,Good
732209787101,Male,52,Yes,0,"1,5",1021,1248,,1,,Good
732209788101,Male,41,No,0,2,3499,4277,,2,,Good
732209790101,Male,,No,0,"1,1",3280,4010,,2,,Good
732209791101,Male,58,No,0,"1,25",2187,2673,,2,,Good
732209792101,Male,76,No,0,3,5686,6950,,4,,Good
732209794101,Male,,No,0,2,3645,4455,,2,,Good
732209795101,Male,49,Yes,0,"1,5",2479,3030,,2,,Good
732209797101,Male,,No,0,2,6318,7722,,2,,Good
732209798101,Male,55,No,0,2,3159,3861,,1,,Good
732209802101,Male,,No,0,2,2187,2673,,1,,Good
732209810101,Male,,No,0,"1,8",3499,4277,,1,,Good
732209811101,Male,,No,0,"4,7",8748,10692,,3,,Good
732209812101,Male,68,No,0,"1,25",2916,3564,,1,,Good
732209813101,Male,45,No,0,3,5832,7128,,1,,Good
732209814101,Male,,No,0,"1,75",3791,4634,,2,,Good
732209817101,Male,,No,0,2,5832,7128,,1,,Good
732209818101,Male,,No,0,2,4374,5346,,1,,Good
732209821101,Male,,No,0,2,3499,4277,,2,,Good
732209822101,Male,48,No,0,"1,5",1750,2139,,1,,Good
732209824101,Male,,No,0,"1,5",5832,7128,,1,,Good
732209828101,Male,,No,0,2,4345,5311,,1,,Good
732209834101,Male,,No,0,"1,2",2187,2673,,1,,Good
732209853101,Male,,No,0,"1,75",3645,4455,,4,,Good
732209855101,Male,,No,0,"1,75",2187,2673,,1,,Good
732209856101,Male,,No,0,"1,25",2187,2673,,2,,Good
732209858101,Male,,No,0,3,7917,9677,,1,,Good
732209862101,Male,,No,0,"1,25",2333,2852,,3,,Good
732209863101,Male,,No,0,"2,4",4082,4990,,3,,Good
732209864101,Male,,No,0,"1,25",2187,2673,,1,,Good
732209865101,Male,,No,0,"1,25",2624,3208,,3,,Good
732209866101,Female,,No,0,"3,25",4374,5346,,2,,Good
732209869101,Male,,No,0,2,3353,4099,,4,,Good
732209870101,Male,,No,0,"1,5",3208,3921,,2,,Good
732209871101,Male,,No,0,"1,5",2624,3208,,1,,Good
732209873101,Male,,No,0,"1,75",2333,2852,,2,,Good
732209874101,Male,,No,0,"2,25",4301,5257,,3,,Good
732209875101,Male,,No,0,2,2624,3208,,2,,Good
732209878101,Male,,No,0,"1,25",2333,2852,,3,,Good
732209881101,Male,,No,0,"1,25",3208,3921,,3,,Good
732209883101,Male,,No,0,"1,5",2624,3208,,2,,Good
732209887101,Female,,No,0,2,2211,2703,,3,,Good
732209888101,Male,,No,0,"3,5",2922,3572,,3,,Good
732209889101,Male,,No,0,"2,5",1658,2028,,3,,Good
732209926101,Male,,No,0,2,2843,3475,,1,,Good
732209928101,Male,53,Yes,0,2,2369,2897,,2,,Good
732209930101,Male,,No,0,2,3159,3861,,1,,Good
732209931101,Male,,No,0,2,2053,2511,,1,,Good
732209934101,Male,,No,0,2,4502,5503,,1,,Good
732209939101,Male,,No,0,2,1580,1931,,1,,Good
732209941101,Male,,No,0,2,2685,3283,,1,,Good
732209950101,Male,,No,0,"1,5",1106,1352,,1,,Good
732209952101,Male,,No,0,"1,5",2843,3475,,2,,Good
732209954101,Male,,No,0,2,1580,1931,,1,,Good
732209955101,Male,,No,0,"2,5",1895,2317,,1,,Good
732209959101,Female,,No,0,2,790,966,,1,,Bad
732209960101,Male,,No,0,"1,5",948,1159,,1,,Good
732209962101,Male,,No,0,"2,5",4423,5406,,1,,Good
732209963101,Male,,No,0,"1,5",1895,2317,,1,,Good
732209964101,Male,,No,0,"1,5",790,966,,1,,Bad
732209969101,Female,,No,0,"1,5",790,966,,1,,Bad
732209975101,Male,,No,0,2,3317,4055,,2,,Good
732209979101,Male,,No,0,"1,5",632,773,,2,,Bad
732210010101,Male,51,Yes,0,"1,5",3949,4827,,2,,Good
732210015101,Male,,No,0,2,2843,3475,,2,,Good
732210016101,Male,54,Yes,0,"1,1",790,966,,1,,Bad
732210026101,Male,,No,0,"3,8",7424,9074,,4,,Good
732210029101,Male,64,Yes,0,"2,25",3475,4248,,2,,Good
732210030101,Male,54,No,0,"1,75",5765,7047,,4,,Good
732210744101,Male,49,Yes,0,"1,5",2333,2852,,1,,Good
732211128101,Male,55,No,0,"1,5",2624,3208,,1,,Good
732500105101,Female,54,No,1,"1,5",1170,1430,,2,,Good
732500129101,Male,45,Yes,1,"1,45",1170,1430,,1,,Good
732500164101,Male,48,Yes,1,"1,5",900,1100,,2,,Good
732500355101,Female,37,Yes,1,2,990,1210,,2,,Good
732500366101,Male,60,No,1,"1,73",1557,1903,,2,,Good
732500381101,Male,42,Yes,1,"1,58",810,990,,2,,Bad
732500382101,Male,58,Yes,1,"1,44",1620,1980,,1,,Good
732500391101,Female,38,Yes,1,"1,5",1350,1650,,2,,Good
732500400101,Male,51,No,1,"1,5",1350,1650,,2,,Good
732500410101,Male,49,No,1,2,1800,2200,,2,,Good
732500425101,Male,54,Yes,1,"1,5",1125,1375,,2,,Good
732500443101,Male,47,No,1,"1,5",1350,1650,,2,,Good
732500483101,Male,54,No,1,"1,5",810,990,,2,,Bad
732500525101,Male,50,Yes,1,"1,56",801,979,,2,,Bad
732500531101,Male,37,No,1,"1,62",765,935,,2,,Bad
732500637101,Male,57,Yes,1,"1,5",990,1210,,2,,Good
732500649101,Male,70,Yes,1,"1,8",1530,1870,,2,,Good
732500654101,Male,41,Yes,1,"1,5",1440,1760,,2,,Good
732500991101,Female,40,No,1,"1,5",1800,2200,,2,,Good
732500994101,Male,51,Yes,1,"1,68",864,1056,,2,,Good
732500996101,Male,40,Yes,1,2,990,1210,,2,,Good
732501015101,Male,50,Yes,1,"1,5",1350,1650,,2,,Good
732501051101,Male,52,Yes,1,"1,5",1620,1980,,2,,Good
732501073101,Male,34,Yes,1,"1,5",1170,1430,,2,,Good
732501075101,Male,28,Yes,1,2,720,880,,2,,Bad
732501077101,Male,56,Yes,1,2,1080,1320,,2,,Good
732501086101,Male,56,Yes,1,2,1260,1540,,2,,Good
732501154101,Male,61,No,1,"1,5",810,990,,2,,Bad
732501166101,Male,56,Yes,1,2,1530,1870,,2,,Good
732501167101,Male,24,Yes,1,2,1620,1980,,2,,Good
732501168101,Male,56,Yes,1,2,1530,1870,,2,,Good
732501171101,Female,64,Yes,1,2,1440,1760,,2,,Good
732501175101,Male,50,Yes,1,2,1530,1870,,2,,Good
732501179101,Male,37,Yes,1,2,1440,1760,,2,,Good
732501192101,Male,57,Yes,1,2,1260,1540,,2,,Good
732501193101,Male,48,Yes,1,2,1184,1448,,2,,Good
732501195101,Male,41,Yes,1,2,1080,1320,,2,,Good
732501197101,Male,51,Yes,1,2,1350,1650,,2,,Good
732501198101,Female,45,No,1,2,818,1000,,2,,Good
732501199101,Female,40,Yes,1,2,900,1100,,2,,Good
732501201101,Male,44,No,1,"1,5",900,1100,,2,,Good
732501202101,Male,49,No,1,"1,5",810,990,,2,,Bad
732501204101,Male,38,No,1,2,928,1135,,2,,Good
732501205101,Male,44,No,1,"1,5",900,1100,,2,,Good
732501209101,Male,49,No,1,"1,5",900,1100,,2,,Good
732501210101,Male,47,No,1,2,1184,1447,,2,,Good
732501211101,Male,50,Yes,1,2,1318,1612,,2,,Good
732501215101,Male,49,No,1,"1,5",810,990,,2,,Bad
732501216101,Male,42,Yes,1,"2,5",1184,1448,,3,,Good
732501218101,Male,48,Yes,1,2,1260,1540,,2,,Good
732501220101,Male,54,No,1,2,1091,1334,,2,,Good
732501221101,Female,52,No,1,"1,5",900,1100,,2,,Good
732501568101,Male,39,Yes,1,"1,5",360,440,,2,,Bad
732501678101,Male,44,No,1,2,1665,2035,,2,,Good
732501679101,Male,46,Yes,1,2,1665,2035,,2,,Good
732501682101,Male,47,No,1,2,1710,2090,,2,,Good
732501683101,Male,50,No,1,2,1350,1650,,2,,Good
732501693101,Male,33,No,1,2,1530,1870,,2,,Good
732501702101,Male,43,Yes,1,"1,9",1170,1430,,2,,Good
732501751101,Male,44,Yes,1,"1,5",1260,1540,,2,,Good
732501767101,Male,46,No,1,"1,5",1260,1540,,2,,Good
732501823101,Male,44,Yes,1,2,1080,1320,,2,,Good
732501827101,Male,51,No,1,2,1503,1837,,2,,Good
732501829101,Male,42,No,1,2,1485,1815,,2,,Good
732501836101,Male,45,No,1,2,900,1100,,2,,Good
732501841101,Male,57,No,1,2,1404,1716,,2,,Good
732501843101,Male,32,No,1,2,1395,1705,,2,,Good
732501845101,Male,37,No,1,2,1170,1430,,2,,Good
732501847101,Male,32,No,1,2,1458,1782,,2,,Good
732501904101,Male,48,Yes,1,"1,5",1080,1320,,2,,Good
732501906101,Female,43,No,1,2,1260,1540,,2,,Good
732501915101,Male,32,No,1,"1,5",990,1210,,2,,Good
732501916101,Male,54,Yes,1,2,1260,1540,,2,,Good
732501919101,Male,69,Yes,1,3,1800,2200,,3,,Good
732501925101,Male,57,No,1,2,1170,1430,,2,,Good
732501930101,Female,40,No,1,3,1080,1320,,3,,Good
732501931101,Female,34,Yes,1,"1,5",765,935,,2,,Bad
732501933101,Male,60,No,1,2,1170,1430,,2,,Good
732501937101,Male,50,Yes,1,3,1800,2200,,3,,Good
732501940101,Male,45,Yes,1,2,1260,1540,,2,,Good
732501945101,Male,41,Yes,1,"2,5",1710,2090,,3,,Good
732501946101,Male,46,No,1,2,1890,2310,,2,,Good
732501948101,Male,29,Yes,1,"1,5",1800,2200,,2,,Good
732501951101,Male,58,No,1,2,2070,2530,,2,,Good
732501953101,Male,33,No,1,"1,5",1350,1650,,2,,Good
732501982101,Male,38,Yes,1,2,1215,1485,,2,,Good
732501983101,Male,45,Yes,1,2,1530,1870,,2,,Good
732501991101,Male,48,Yes,1,2,1530,1870,,2,,Good
732501994101,Male,65,Yes,1,"1,5",1080,1320,,2,,Good
732502029101,Male,25,No,1,2,1350,1650,,2,,Good
732502030101,Male,61,Yes,1,"1,5",1080,1320,,2,,Good
732502032101,Male,42,No,1,2,1530,1870,,2,,Good
732502033101,Male,30,No,1,"1,5",1080,1320,,2,,Good
732502036101,Male,37,No,1,2,1170,1430,,2,,Good
732502038101,Male,42,No,1,2,1170,1430,,2,,Good
732502039101,Male,48,Yes,1,2,1260,1540,,2,,Good
732502041101,Male,40,No,1,2,1260,1540,,2,,Good
732502043101,Male,25,No,1,2,1260,1540,,2,,Good
732502044101,Male,50,No,1,2,1170,1430,,2,,Good
732502046101,Male,60,No,1,2,1440,1760,,2,,Good
732502047101,Female,46,Yes,1,2,1305,1595,,2,,Good
732502048101,Female,50,Yes,1,2,1233,1507,,2,,Good
732502050101,Female,34,No,1,2,1170,1430,,2,,Good
732502052101,Female,40,Yes,1,2,1287,1573,,2,,Good
732502076101,Male,38,No,1,2,1305,1595,,2,,Good
732502108101,Male,40,Yes,1,3,1800,2200,,3,,Good
732502109101,Female,44,Yes,1,2,810,990,,2,,Bad
732502111101,Male,42,No,1,2,1890,2310,,2,,Good
732502120101,Male,32,Yes,1,2,1800,2200,,2,,Good
732502124101,Male,58,No,1,2,630,770,,2,,Bad
732502132101,Male,51,No,1,2,540,660,,2,,Bad
732502158101,Male,40,Yes,1,"1,5",742,908,,2,,Bad
732502160101,Female,34,Yes,1,"1,5",1125,1375,,2,,Good
732502163101,Female,32,No,1,"1,5",760,930,,2,,Bad
732502178101,Male,62,Yes,1,"1,5",783,957,,2,,Bad
732502195101,Male,45,No,1,2,1080,1320,,2,,Good
732502207101,Male,42,No,1,2,810,990,,2,,Bad
732502209101,Male,70,No,1,3,1260,1540,,3,,Good
732502269101,Male,40,No,1,2,1170,1430,,2,,Good
